Title,Standard Document Id,Technology Generation,Publication Date,Standard Setting Organization,Author,Standard Project,Version History,Original Document
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.8.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.8.0,4G,2014-01-27,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.8.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.08.00_60/ts_136300v110800p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.7.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.7.0,4G,2013-09-25,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.7.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.07.00_60/ts_136300v110700p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.6.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.6.0,4G,2013-07-17,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.6.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.06.00_60/ts_136300v110600p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.5.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.5.0,4G,2013-04-19,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.5.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.05.00_60/ts_136300v110500p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.4.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.4.0,4G,2013-02-06,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.4.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.04.00_60/ts_136300v110400p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 11.3.0 Release 11) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v11.3.0,4G,2012-11-09,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-11 3GPP-UTRAN,11.3.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/11.03.00_60/ts_136300v110300p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.12.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.12.0,4G,2015-02-04,ETSI,Juha Korhonen | Benoist SEBIRE,,10.12.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.12.00_60/ts_136300v101200p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.11.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.11.0,4G,2013-09-25,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.11.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.11.00_60/ts_136300v101100p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.10.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.10.0,4G,2013-07-17,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.10.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.10.00_60/ts_136300v101000p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.9.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.9.0,4G,2013-02-06,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.9.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.09.00_60/ts_136300v100900p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.8.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.8.0,4G,2012-07-18,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.8.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.08.00_60/ts_136300v100800p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.7.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.7.0,4G,2012-03-26,ETSI,Juha Korhonen | Benoist SEBIRE,,10.7.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.07.00_60/ts_136300v100700p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.6.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.6.0,4G,2012-01-19,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.6.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.06.00_60/ts_136300v100600p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.5.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.5.0,4G,2011-11-04,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.5.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.05.00_60/ts_136300v100500p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.4.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.4.0,4G,2011-06-30,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.4.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.04.00_60/ts_136300v100400p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.3.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.3.0,4G,2011-04-28,ETSI,Juha Korhonen | Benoist SEBIRE,,10.3.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.03.00_60/ts_136300v100300p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 10.2.0 Release 10) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v10.2.0,4G,2011-01-14,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-10 3GPP-UTRAN,10.2.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/10.02.00_60/ts_136300v100200p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.10.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.10.0,4G,2013-02-06,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.10.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.10.00_60/ts_136300v091000p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.9.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.9.0,4G,2012-01-18,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.9.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.09.00_60/ts_136300v090900p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.8.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.8.0,4G,2011-11-04,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.8.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.08.00_60/ts_136300v090800p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.7.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.7.0,4G,2011-04-04,ETSI,Juha Korhonen | Benoist SEBIRE,,9.7.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.07.00_60/ts_136300v090700p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.6.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.6.0,4G,2011-01-14,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.6.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.06.00_60/ts_136300v090600p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.5.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.5.0,4G,2010-10-18,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.5.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.05.00_60/ts_136300v090500p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.4.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.4.0,4G,2010-07-07,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-9 3GPP-UTRAN,9.4.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.04.00_60/ts_136300v090400p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.3.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.3.0,4G,2010-04-30,ETSI,Juha Korhonen | Benoist SEBIRE,,9.3.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.03.00_60/ts_136300v090300p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.2.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.2.0,4G,2010-02-12,ETSI,Juha Korhonen | Benoist SEBIRE,,9.2.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.02.00_60/ts_136300v090200p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 9.1.0 Release 9) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v9.1.0,4G,2009-10-13,ETSI,Juha Korhonen | Benoist SEBIRE,,9.1.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/09.01.00_60/ts_136300v090100p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.12.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.12.0,4G,2010-04-28,ETSI,Juha Korhonen | Benoist SEBIRE,,8.12.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.12.00_60/ts_136300v081200p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.11.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.11.0,4G,2010-02-09,ETSI,Juha Korhonen | Benoist SEBIRE,,8.11.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.11.00_60/ts_136300v081100p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.10.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.10.0,4G,2009-09-30,ETSI,Juha Korhonen | Benoist SEBIRE,,8.10.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.10.00_60/ts_136300v081000p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.9.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.9.0,4G,2009-07-20,ETSI,Juha Korhonen | Benoist SEBIRE,,8.9.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.09.00_60/ts_136300v080900p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.8.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.8.0,4G,2009-04-23,ETSI,Juha Korhonen | Benoist SEBIRE,,8.8.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.08.00_60/ts_136300v080800p.pdf
LTE; Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.7.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access N,TS 36.300 v8.7.0,4G,2009-01-29,ETSI,Juha Korhonen | Benoist SEBIRE,,8.7.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.07.00_60/ts_136300v080700p.pdf
Universal Mobile Telecommunications System (UMTS);Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access Network (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.6.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.6.0,4G,2008-10-21,ETSI,Juha Korhonen | Benoist SEBIRE,,8.6.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.06.00_60/ts_136300v080600p.pdf
Universal Mobile Telecommunications System (UMTS); Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.5.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.5.0,4G,2008-07-28,ETSI,Juha Korhonen | Benoist SEBIRE,,8.5.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.05.00_60/ts_136300v080500p.pdf
Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.4.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.4.0,4G,2008-04-25,ETSI,Juha Korhonen | Benoist SEBIRE,,8.4.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.04.00_60/ts_136300v080400p.pdf
Universal Mobile Telecommunications System (UMTS); Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.3.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.3.0,4G,2008-01-31,ETSI,Juha Korhonen | Benoist SEBIRE,,8.3.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.03.00_60/ts_136300v080300p.pdf
Universal Mobile Telecommunications System (UMTS); Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.2.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.2.0,4G,2007-10-26,ETSI,Juha Korhonen | Benoist SEBIRE,,8.2.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.02.00_60/ts_136300v080200p.pdf
Universal Mobile Telecommunications System (UMTS); Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (E-UTRAN); Overall description; Stage 2 (3GPP TS 36.300 version 8.1.0 Release 8) Evolved Universal Terrestrial Radio Access (E-UTRA) and Evolved Universal Terrestrial Radio Access (,TS 36.300 v8.1.0,4G,2007-06-30,ETSI,Juha Korhonen | Benoist SEBIRE,3GPP 3GPP-radio 3GPP-Release-8 3GPP-UTRAN,8.1.0,https://www.etsi.org/deliver/etsi_ts/136300_136399/136300/08.01.00_60/ts_136300v080100p.pdf
5G; NR; Physical layer measurements (3GPP TS 38.215 version 15.6.0 Release 15) NR; Physical layer measurements,TS 38.215 v15.6.0,5G,2020-01-21,ETSI,Patrick Merias | Davydov Alexei,3GPP 3GPP-radio 3GPP-Release-15,15.6.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138215/15.06.00_60/ts_138215v150600p.pdf
5G; NR; Physical layer measurements (3GPP TS 38.215 version 15.5.0 Release 15) NR; Physical layer measurements,TS 38.215 v15.5.0,5G,2019-07-26,ETSI,Patrick Merias | Davydov Alexei,3GPP 3GPP-radio 3GPP-Release-15,15.5.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138215/15.05.00_60/ts_138215v150500p.pdf
5G; NR; Physical layer measurements (3GPP TS 38.215 version 15.4.0 Release 15) NR; Physical layer measurements,TS 38.215 v15.4.0,5G,2019-04-18,ETSI,Patrick Merias | Davydov Alexei,3GPP 3GPP-radio 3GPP-Release-15,15.4.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138215/15.04.00_60/ts_138215v150400p.pdf
5G; NR; Physical layer measurements (3GPP TS 38.215 version 15.3.0 Release 15) NR; Physical layer measurements,TS 38.215 v15.3.0,5G,2018-10-17,ETSI,Patrick Merias | Davydov Alexei,3GPP 3GPP-radio 3GPP-Release-15,15.3.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138215/15.03.00_60/ts_138215v150300p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.8.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.8.0,5G,2020-01-21,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.8.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.08.00_60/ts_138214v150800p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.7.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.7.0,5G,2019-10-15,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.7.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.07.00_60/ts_138214v150700p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.6.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.6.0,5G,2019-07-26,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.6.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.06.00_60/ts_138214v150600p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.5.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.5.0,5G,2019-05-02,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.5.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.05.00_60/ts_138214v150500p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.4.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.4.0,5G,2019-04-18,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.4.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.04.00_60/ts_138214v150400p.pdf
5G; NR; Physical layer procedures for data (3GPP TS 38.214 version 15.3.0 Release 15) NR; Physical layer procedures for data,TS 38.214 v15.3.0,5G,2018-10-18,ETSI,Patrick Merias | Mihai Enescu,3GPP 3GPP-radio 3GPP-Release-15,15.3.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138214/15.03.00_60/ts_138214v150300p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.8.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.8.0,5G,2020-01-21,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.8.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.08.00_60/ts_138213v150800p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.7.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.7.0,5G,2019-10-15,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.7.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.07.00_60/ts_138213v150700p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.6.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.6.0,5G,2019-07-26,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.6.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.06.00_60/ts_138213v150600p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.5.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.5.0,5G,2019-05-02,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.5.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.05.00_60/ts_138213v150500p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.4.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.4.0,5G,2019-04-18,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.4.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.04.00_60/ts_138213v150400p.pdf
5G; NR; Physical layer procedures for control (3GPP TS 38.213 version 15.3.0 Release 15) NR; Physical layer procedures for control,TS 38.213 v15.3.0,5G,2018-10-18,ETSI,Patrick Merias | Aris Papasakellariou,3GPP 3GPP-radio 3GPP-Release-15,15.3.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138213/15.03.00_60/ts_138213v150300p.pdf
5G; NR; Multiplexing and channel coding (3GPP TS 38.212 version 15.8.0 Release 15) NR; Multiplexing and channel coding,TS 38.212 v15.8.0,5G,2020-01-21,ETSI,Patrick Merias | Zukang Shen,3GPP 3GPP-radio 3GPP-Release-15,15.8.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138212/15.08.00_60/ts_138212v150800p.pdf
5G; NR; Multiplexing and channel coding (3GPP TS 38.212 version 15.7.0 Release 15) NR; Multiplexing and channel coding,TS 38.212 v15.7.0,5G,2019-10-15,ETSI,Patrick Merias | Zukang Shen,3GPP 3GPP-radio 3GPP-Release-15,15.7.0,https://www.etsi.org/deliver/etsi_ts/138200_138299/138212/15.07.00_60/ts_138212v150700p.pdf
